-0.0623464,0.73662484,4
-0.22668666,0.11412668,4
0.3617363,0.24049258,1
0.61540234,-0.55037206,2
-0.5901238,0.7643937,2
-0.38844818,-0.27971715,1
0.28142595,0.49832106,1
-0.3518799,0.28894866,2
-0.6668564,0.06737566,4
-0.15808225,0.8105835,4
-0.2739427,0.80058885,2
0.3277818,-0.5071088,2
0.41931665,0.7194892,1
0.1631875,0.2600906,3
-0.010881066,-0.64805764,3
0.5867729,0.09818888,3
0.15900207,-0.6618779,2
-0.69289005,0.0027208328,4
-0.10150099,0.7192999,4
0.5000026,-0.8450105,2
-0.51964873,0.7864647,2
-0.24294853,0.22042537,2
0.98218215,0.41461766,3
-0.64482737,-0.0072428584,3
-0.62326634,0.91991067,4
0.906216,2.6619434E-4,3
0.5754752,-0.34937167,2
-0.30222285,0.14547539,4
-0.42640716,-0.24066168,1
-0.14924645,0.96719944,4
-0.8099266,-0.097632766,3
-0.20385313,0.69396484,2
-0.19519973,0.97408295,4
-0.4869324,-0.09961933,3
0.96527946,-0.5927044,4
0.47184944,-0.71687233,2
0.76881933,0.057415247,3
0.29063678,0.84080136,1
0.52168965,0.23683584,1
0.740759,-0.4280687,2
0.33499002,0.07733667,3
-0.07433951,-0.30192757,3
0.03765714,-0.92786944,4
-0.78989303,0.3739432,2
-0.9297502,0.38550448,4
0.7908428,0.8641648,3
0.86884654,-0.6831627,4
0.6768266,0.2462312,1
-0.34340006,0.16709936,2
0.2866261,-0.15807885,4
0.53119147,0.6797719,1
-0.12749517,-0.21556091,3
-0.7303672,-0.7855516,1
0.54518855,0.39615,1
0.36756873,0.86021316,1
0.8002517,0.3818531,1
0.48843038,0.80721426,1
0.13651514,-0.764884,4
-0.28149968,0.46868145,2
0.6088028,0.71026886,1
0.8071475,0.08196545,3
0.9718573,-0.26976234,4
0.91719556,0.8160027,3
-0.55083585,0.6804726,2
-0.6814078,-0.22606134,1
0.09989333,0.68180573,3
-0.07075238,0.70347166,4
0.25911462,-0.85984945,4
-0.35988384,-0.28619498,1
0.59089994,0.63853514,1
-0.042704165,0.846926,4
0.92087674,0.067035794,3
0.6521262,0.9622555,3
0.2042507,0.77876115,3
-0.16903478,-0.93245596,3
-0.2627306,0.51510787,2
-0.8804688,-0.034785807,3
-0.9654493,-0.13890475,3
-0.49760187,-0.11782092,1
-0.3283462,0.071656704,4
0.7664356,0.61249614,1
-0.16827738,-0.7476499,3
-0.5323116,0.6260414,2
-0.7030134,0.08302271,4
0.87439287,0.582718,1
-0.8096456,0.54054797,2
-0.56546843,0.7405423,2
0.8992914,-0.59317327,4
-0.025469601,0.8572773,4
0.3036232,0.7408253,1
0.056403756,-0.64088845,4
0.6808622,-0.05149865,4
0.70386016,-0.21378857,2
0.4771061,0.602044,1
0.053580284,0.82380044,3
0.5085105,-0.2600634,2
0.39608467,-0.4112513,2
-0.9022083,0.021924496,4
-0.4586907,0.26548433,2
-0.84783137,-0.18194753,3
0.47721434,-0.3286355,2
0.25360394,-0.921489,4
0.8854495,-0.11952448,4
-0.5408374,-0.33888924,1
0.23630595,-0.35384524,2
0.69875145,-0.31421727,2
0.90588737,-0.96363956,4
0.4094659,0.44057822,1
-0.9583649,-0.56766075,3
0.360214,-0.6187773,2
0.7480447,-0.16012758,4
-0.50275236,-0.15364546,1
-0.42738247,0.32370758,2
-0.91931957,-0.7468424,3
0.24278975,0.29961348,1
-0.61597335,0.7431768,2
-0.8622118,-0.5951803,1
-0.20675248,0.5156802,2
0.07506347,-0.2835632,4
-0.73125505,0.41601336,2
0.64915335,0.19877374,1
0.8231956,0.7389672,3
-0.41846472,-0.56569636,1
-0.07992762,-0.33774108,3
-0.6767731,0.9293541,4
0.512151,-0.7571944,2
0.49759877,0.58442533,1
-0.18374431,-0.5114552,1
-0.3209355,0.2803718,2
-0.14005119,-0.33886063,1
-0.5259794,0.9555049,4
0.33782315,-0.3300246,2
-0.09639442,-0.96499044,3
-0.6204914,0.18544865,2
0.6835562,-0.37711108,2
0.45845902,-0.07039648,4
-0.8453605,0.4779843,2
0.8600353,0.49477518,1
0.33784246,0.46944368,1
-0.12064105,0.9959583,4
-0.12829536,0.9433397,4
-0.7661427,0.8802054,4
-0.5651175,0.23096752,2
0.052379727,-0.70356274,4
-0.33476418,0.3906808,2
0.24221528,-0.4283762,2
-0.4425671,-0.8010491,1
-0.9627053,-0.45562595,3
-0.14573002,-0.6073359,1
0.09531379,0.7745497,3
-0.95739275,-0.7865012,3
0.6384691,-0.022402883,4
0.2230252,-0.583446,2
-0.17805254,0.42486954,2
-0.65699244,0.07922578,4
0.76626635,-0.4937111,2
0.066663146,-0.21733946,4
-0.4959848,-0.8307232,1
-0.100302994,0.036937952,4
0.468498,0.52795947,1
0.09654999,-0.8175318,4
0.09123504,0.5792327,3
0.34732544,0.42391288,1
-0.4227693,-0.33265245,1
0.27532518,0.1392703,3
0.9913707,-0.8937401,4
-0.6282786,-0.8444089,1
-0.583738,-0.80094,1
-0.8479064,-0.7058794,3
0.1312846,0.7863816,3
0.040261745,0.16149092,3
-0.48542303,0.41076362,2
0.768052,0.89991474,3
-0.31587285,0.2015189,2
-0.074667454,0.4081601,4
-0.22890013,0.66474104,2
-0.2971381,-0.5935855,1
-0.84202254,-0.29434174,1
0.8411932,0.6419747,1
0.016051173,0.41562307,3
-0.66791683,-0.48097426,1
0.041246176,-0.5763979,4
-0.4854437,0.48460102,2
-0.5857759,0.9421109,4
0.86597836,0.6141455,1
0.7001531,-0.9698847,4
-0.99080414,-0.9860709,3
0.6554928,0.05049956,3
-0.75999725,0.8938874,4
0.72359395,0.81727934,1
-0.77510357,0.46329427,2
0.37786388,-0.4921841,2
0.4272908,-0.8369999,2
0.41070533,0.057866693,3
-0.7089447,-0.8282043,1
-0.2316153,0.46238315,2
-0.75654745,0.6107911,2
-0.40355587,-0.8274511,1
-0.824749,0.41852748,2
-0.21277934,-0.3903752,1
-0.7860085,-0.51913327,1
0.51049113,0.70874965,1
0.32708943,0.27353227,1
-0.03978598,-0.63907945,3
0.57465804,0.0115031,3
-0.13520747,0.6389562,2
-0.3223586,0.09829128,4
0.18523622,-0.2266742,4
0.9750488,-0.47054094,4
-0.1349482,-0.0136992335,3
-0.18521655,-0.17143613,3
-0.50235283,0.4979688,2
-0.04423344,0.08004379,4
0.3414843,-0.7147747,2
0.6547539,0.67238665,1
0.2401731,-0.49506396,2
0.76945186,-0.52374774,2
0.69414675,0.8850423,3
0.43023813,0.3560475,1
0.58251643,-0.15753949,2
-0.3840013,-0.85021985,1
0.84815454,0.6042024,1
0.31529367,0.5508456,1
0.8360082,0.18822336,3
0.8622682,0.68673146,3
0.91409945,0.7430835,3
-0.49257046,0.61344886,2
-0.4913808,-0.5494174,1
-0.6833888,-0.56916934,1
-0.2510202,0.96311235,4
0.08715093,0.2726642,3
-0.45436233,0.17754114,2
-0.87148714,0.036952734,4
-0.8870438,0.04003215,4
-0.52471775,0.39543056,2
-0.29866993,0.03126669,4
-0.6163273,-0.6422175,1
0.6172441,-8.72314E-4,4
0.80838084,-0.5351521,2
0.4868952,-0.9140249,4
0.96483064,0.5464169,3
-0.84154236,0.64022076,2
0.05255425,-0.09694481,4
0.6400248,-0.7930079,2
-0.25134695,0.7577214,2
-0.9652845,0.96024966,4
-0.82400626,0.8717694,4
0.561383,0.26880252,1
-0.291009,-0.6687449,1
-0.561178,0.48124313,2
-0.7994651,0.68329823,2
-0.33668262,0.4699024,2
-0.0031770468,-0.16142613,3
0.52383626,-0.008497477,4
-0.5474397,0.454839,2
-0.9238859,0.50226474,4
0.5671946,-0.12227231,2
-0.26365858,-0.29219496,1
-0.16644502,-0.86112446,3
-0.3428908,-0.16676742,1
-0.5765318,0.9977617,4
0.61272585,-0.6335608,2
-0.56937253,0.5624876,2
-0.2520312,-0.14234906,3
-0.9508063,-0.36396474,3
0.73379076,-0.7491133,2
-0.71269023,-0.39161795,1
-0.37454903,-0.8219494,1
0.09791517,0.4511701,3
0.032994866,-0.33603907,4
-0.34505248,-0.82953787,1
0.090961814,0.77069604,3
0.91122353,-0.065558076,4
-0.8463511,0.8522178,4
0.544994,0.01674366,3
-0.855783,-0.70468974,3
-0.06463057,0.6824262,4
0.050373554,-0.109552085,4
0.90251946,0.19243348,3
-0.8136764,-0.69371086,1
0.6067476,-0.78628844,2
-0.469868,-0.4659347,1
0.22124958,-0.90401876,4
-0.30240798,-0.37678313,1
0.7765664,0.7124927,1
0.9281508,0.54720366,3
0.92044353,-0.13908309,4
0.8353931,-0.3815037,2
-0.7549858,0.58185637,2
-0.38595998,-0.48566675,1
0.30392635,0.17628741,1
-0.10262948,-0.32009435,3
0.475235,-0.8104284,2
0.52342725,0.643211,1
-0.57841307,0.17850459,2
-0.90467685,0.60589457,4
-0.9425734,0.6891978,4
0.4104154,0.5669756,1
0.6536541,0.54741585,1
-0.41493165,-0.80856764,1
-0.006626904,-0.70067793,3
0.01617992,-0.34679884,4
0.3380636,0.43941176,1
-0.802401,-0.23778069,3
-0.6282754,0.9237399,4
-0.15098578,-0.17227888,3
-0.7387715,-0.6096177,1
-0.1831525,-0.084923565,3
0.50433636,0.49538994,1
-0.22886026,-0.57896495,1
0.33252525,-0.17866623,2
0.84936833,-0.77767694,4
-0.9060201,-0.0731439,3
-0.9124103,0.0451113,4
-0.7371917,-0.7205204,1
-0.26874757,0.15795696,4
-0.49626106,0.050250173,4
0.3324815,-0.99160296,4
0.5672653,0.047617316,3
0.9175848,-0.9965517,4
0.6984024,0.4292866,1
0.44798863,-0.72315013,2
-0.2870741,0.25460398,2
-0.7002403,0.9909607,4
0.92816675,-0.5736384,4
-0.44867384,-0.51119864,1
0.73113596,-0.8802572,4
0.49596334,0.44181132,1
0.72496045,-0.5925495,2
-0.014939785,-0.9685337,3
-0.88468975,-0.5361062,1
0.96013963,-0.84201723,4
0.28170335,0.4676342,1
0.8460561,-0.31308913,2
0.32427645,-0.87988013,4
-0.64525175,0.82449937,2
-0.21518737,0.5600686,2
-0.3116234,-0.14471,3
0.7115215,-0.623318,2
-0.8673693,-0.31952,3
-0.22973138,0.41120863,2
-0.40455782,-0.1368314,1
0.2006551,-0.9148046,4
0.77329385,0.21668029,1
-0.9264474,0.10509968,4
0.31676733,-0.6352617,2
0.52739966,-0.43324047,2
0.6189263,-0.8426633,2
0.44376934,0.71954906,1
0.6645839,0.34374142,1
-0.6315769,-0.051126182,3
-0.24454248,-0.5158756,1
0.39226615,0.89698935,3
-0.13433486,-0.27608335,3
-0.82267624,-0.93404746,3
0.8839742,0.76004267,3
0.34606254,0.73284745,1
0.06366193,0.09577644,3
0.04808116,0.5562502,3
-0.3721949,0.51103866,2
0.67640066,-0.1357696,4
0.6672647,-0.4324689,2
0.42628562,0.2880113,1
-0.779412,-0.07681596,3
-0.32726836,-0.85825884,1
-0.26049727,0.24796987,2
-0.011541724,-0.2523446,3
0.020629406,-0.38678575,4
0.032447696,-0.23276305,4
0.12349379,-0.6308866,2
-0.4902255,-0.4771883,1
-0.20312804,-0.26975346,1
-0.063325286,0.28034246,4
0.49995625,-0.4435516,2
-0.9594966,-0.48698586,3
-0.7682199,-0.85351455,3
0.28243685,0.27653027,1
0.071796894,-0.74544144,4
0.21147513,-0.99913,4
-0.41354257,0.9947312,4
0.14150524,0.23958111,3
0.07108593,0.8159629,3
0.98888946,0.21651542,3
-0.02669245,0.31050193,4
-0.9837562,-0.62876284,3
-0.216268,0.26097488,2
-0.30122244,-0.47183138,1
0.18155217,0.03658259,3
0.96276546,-0.19914103,4
-0.7128292,-0.7836051,1
-0.35857034,0.89159524,4
-0.49908233,0.14781332,2
0.15170932,0.057901144,3
-0.4036218,0.040847063,4
0.11610067,0.6912962,3
0.48880267,-0.84607065,2
-0.06304723,-0.80998284,3
-0.58647907,-0.35542446,1
0.17630684,-0.39376754,2
-0.8737595,-0.26173437,3
0.0025713444,-0.5903938,4
0.1765579,0.011510372,3
-0.063973546,-0.3671015,3
-0.6920325,0.79013765,2
0.65835726,-0.34838384,2
-0.39789575,-0.06858337,3
0.7471148,0.89855623,3
0.11191046,0.5887116,1
-0.14578974,0.9254124,4
0.41786993,0.94993913,3
0.06824875,-0.6025569,4
0.7934052,0.39617693,1
0.98371327,0.8435278,3
-0.520013,-0.9556452,3
-0.65428805,-0.7172336,1
0.9494597,0.218032,3
0.04720521,-0.7898955,4
0.9705361,0.032846212,3
-0.27366722,-0.15270424,3
-0.20162708,0.9882977,4
-0.75533736,-0.9481596,3
-0.12941384,-0.77489245,3
0.9228885,-0.17463297,4
-0.97997665,-0.06253004,3
0.56870437,-0.025746584,4
0.4040594,0.3220961,1
-0.9477118,0.14910972,4
0.1021384,0.40102315,3
-0.5319697,-0.7739244,1
0.6477339,-0.92725766,4
-0.2331549,0.791711,2
-0.36214215,-0.17372113,1
-0.8483932,0.35458922,2
-0.99730414,-0.30457026,3
-0.5010458,-0.1694727,1
0.51990426,0.2354511,1
0.6039127,-0.1652816,2
0.7225555,0.57205796,1
0.13948393,-0.6371416,2
-0.5233286,-0.097319245,3
-0.11844319,0.5546875,2
-0.8062625,0.22250187,4
0.97019756,-0.592806,4
-0.104454994,-0.4971289,1
0.7615793,-0.45894045,2
-0.8368408,-0.932722,3
0.17051375,-0.577253,2
-0.621233,0.490139,2
-0.6882483,-0.19403237,1
-0.3913908,0.9862318,4
0.7189225,-0.4199146,2
-0.022843838,-0.036308527,3
-0.54681504,0.6993501,2
0.44713843,-0.81894225,2
0.009365201,0.41567492,3
-0.45300198,0.77894247,2
-0.9144391,-0.35099572,3
-0.22322315,-0.65053475,1
-0.9971061,0.0031460524,4
-0.824584,0.16168082,4
0.84529674,0.67126894,1
0.8468871,-0.3211975,2
-0.76507914,0.274096,2
0.1195364,0.5831027,1
0.06695831,-0.4648496,4
0.452469,-0.33304977,2
0.49837208,0.6212411,1
0.20476007,-0.84647906,4
-0.98176837,-0.037297726,3
0.9477266,0.27829933,3
0.5230559,-0.583272,2
0.12745297,0.2925632,3
0.9787669,-0.25152642,4
0.57421017,0.44262373,1
0.47156084,0.5784209,1
0.607368,0.9336724,3
0.2332077,0.18083608,3
-0.70115376,-0.5953392,1
0.5719929,0.81697273,1
-0.16488916,0.020721316,4
0.54871583,0.6480044,1
-0.14283264,0.9322128,4
0.7078676,-0.30350292,2
-0.8400374,0.5545533,2
-0.79269254,0.811561,4
0.19705522,-0.10941887,4
-0.71453273,-0.8583508,3
-0.5366293,0.9472631,4
0.16330993,-0.76970214,4
0.018308401,0.19114625,3
0.19897628,-0.47606784,2
-0.8365781,0.94202924,4
0.39625382,-0.18281066,2
0.6033479,-0.37809467,2
0.21370757,-0.039961398,4
-0.70439106,-0.14369005,3
0.029512048,0.012306213,3
-0.3656267,-0.43221956,1
-0.41226768,0.95504093,4
-0.3847965,-0.5937829,1
-0.7150017,-0.94551486,3
-0.8077189,0.12851024,4
-0.7477741,0.02324295,4
0.16654837,-0.13012189,4
-0.15576231,-0.7654343,3
-0.3673417,-0.35806358,1
0.3708409,-0.58049524,2
-0.73541903,0.8476007,4
0.68612194,-0.48699355,2
0.5341641,0.12049878,1
0.5984225,-0.38614535,2
-0.6660991,0.3766508,2
0.9716619,-0.6153053,4
0.41461134,0.60875034,1
-0.14062357,0.6421982,2
0.55069375,0.6584587,1
-0.9539511,-0.62624025,3
-0.589939,0.9697058,4
0.96600235,-0.034059882,4
0.73282385,-0.8439373,4
-0.8716608,-0.9587952,3
-0.38775855,-0.89216435,3
0.8971062,-0.026671708,4
0.42340863,0.31960595,1
-0.24092811,-0.11183232,3
0.25960577,-0.8634825,4
-0.9427966,0.75533485,4
0.6131871,-0.30230337,2
0.5761353,-0.9623754,4
-0.5226607,0.49775887,2
-0.66337514,0.2888857,2
-0.953006,0.69244576,4
0.48919106,0.07734859,3
0.7616296,0.5420023,1
-0.70716095,0.66025126,2
-0.44034588,0.7159933,2
0.8229723,-0.053064644,4
0.9035115,-0.42417353,4
0.27330256,-0.5385902,2
-0.6133931,0.00633657,4
-0.5002354,-0.74829113,1
0.54760075,-0.11464518,2
0.80015147,-0.0078008175,4
-0.10542464,0.8602731,4
0.8313854,-0.1136803,4
-0.91897345,0.7431853,4
0.03704536,0.4010644,3
0.67759216,-0.4587304,2
-0.009027898,0.35084772,4
0.04787755,-0.09334773,4
0.6584784,0.39721894,1
-0.53630674,-0.37992913,1
-0.2651074,-0.3577773,1
-0.21552688,0.6152351,2
0.9418675,0.6670275,3
0.7775943,0.005859852,3
-0.5549096,-0.89622545,3
0.47077227,-0.40507656,2
0.40273213,0.6274266,1
0.8046603,-0.5742174,2
-0.9378232,0.11572552,4
-0.706768,0.077353954,4
-0.20672292,0.6491927,2
0.40148187,-0.38935077,2
0.9795823,0.0094383955,3
-0.085570276,0.34152973,4
0.784691,-0.61712813,2
0.6983702,-0.0553751,4
-0.5309193,-0.911769,3
0.94475937,0.7859353,3
-0.84652644,-0.6798167,1
0.23908424,0.83672214,3
-0.29200292,0.13757086,4
0.6115165,-0.96114063,4
-0.20789677,0.22370839,4
-0.8968996,-0.42809284,3
0.97841346,0.3074628,3
-0.6793173,-0.88526154,3
0.3643582,0.5576792,1
-0.04425925,0.89963377,4
-0.8913161,-0.25015962,3
0.30672348,-0.8756667,4
0.9256036,-0.4473229,4
0.47146785,-0.88238424,2
-0.2724291,-0.10622412,3
-0.9342899,0.546551,4
-0.6716433,-0.962944,3
0.07566285,0.90865123,3
0.40131783,0.7413194,1
0.767081,0.56972456,1
0.73344266,0.66790116,1
0.45019674,0.68831134,1
0.22396696,-0.93321955,4
-0.6606488,-0.4898361,1
0.04705441,0.69433653,3
-0.25189185,0.72130597,2
-0.068761766,-0.097735286,3
0.42508626,-0.1842109,2
0.6040275,0.88599396,1
0.9626999,0.76433814,3
0.10827911,0.19227779,3
0.9004506,-0.3373406,4
0.91764414,0.7594551,3
-0.6036326,0.49326038,2
-0.4384004,2.0933151E-4,4
0.15464318,0.6522101,1
-0.18372321,0.73547995,2
0.6744708,0.47234583,1
0.42550457,-0.8504911,2
0.8245343,-0.3829894,2
0.7871866,0.35983407,1
-0.7504364,-0.07651472,3
-0.9266652,-0.31763262,3
-0.8201854,-0.9571458,3
0.8477864,0.2205267,3
-0.15871,0.05312419,4
0.403831,-0.98128474,4
-0.14603132,-0.8850055,3
-0.23531717,0.694273,2
0.75726414,0.19475102,1
-0.4270687,-0.80164874,1
0.116387725,0.8963398,3
-0.059191227,-0.8450087,3
0.5402427,0.52475,1
-0.25868255,0.08901286,4
-0.619069,0.64541686,2
-0.2090404,-0.22284937,3
-0.113095224,-0.39056933,3
0.90801895,0.9432019,3
0.1462512,-0.21808076,4
-0.07395548,0.5667776,4
-0.71645045,-0.45895344,1
-0.59960985,-0.8134223,1
-0.93680626,-0.4923501,3
-0.033632755,0.7529386,4
-0.6959734,-0.07938427,3
0.090771556,-0.17926979,4
-0.6754148,-0.4093277,1
0.3042463,0.17250681,1
-0.9847905,0.44535553,4
-0.08985132,-0.6768552,3
0.07272041,-0.67951775,4
-0.36371022,0.7810285,2
0.4353255,0.35854423,1
-0.27088022,0.42717278,2
-0.98013616,-0.85798764,3
-0.41436487,0.9225004,4
-0.5095445,-0.4803784,1
0.17648625,0.66481876,1
0.9770745,-0.023718059,4
0.23446774,-0.50912946,2
0.41451383,0.35234165,1
-0.53422284,0.055158377,4
-0.5133299,-0.26449454,1
0.8871298,-0.38392454,4
-0.9619771,0.42878926,4
-0.19997859,-0.17880219,3
-0.7463597,-0.95952916,3
0.88413334,0.007425785,3
0.9109944,-0.052926064,4
-0.57492137,0.51798844,2
-0.42867678,0.64800155,2
-0.21261185,0.58715296,2
0.70522916,0.8605124,3
-0.09815699,0.4548093,4
-0.56334305,-0.40368706,1
0.7569585,-0.4530701,2
-0.15865201,0.9161134,4
0.66763115,-0.20577121,2
-0.44968116,-0.42392164,1
-0.56033903,-0.5398224,1
-0.21413225,0.36017632,2
-0.54293287,0.21085894,2
0.8970647,-0.46498597,2
-0.81018525,0.58297,2
0.9636322,-0.43118304,4
-0.3472228,0.49261475,2
0.1015811,-0.976202,4
-0.05754137,-0.023648977,3
-0.2690866,0.36123204,2
0.13620663,0.9672909,3
0.25516295,-0.70886564,2
0.55934596,-0.41712618,2
0.35449326,0.25351644,1
-0.2911293,0.13726807,4
0.40852797,-0.36422473,2
0.9680302,0.89017737,3
-0.55795985,-0.5891565,1
0.6543535,-0.5948379,2
-0.5739176,-0.9766862,3
0.9143541,0.31441116,3
0.76909065,0.5558226,1
0.5113653,0.27322733,1
0.39694846,-0.52444047,2
0.6486547,-0.06367916,4
0.9479518,0.59084666,3
-0.37182665,0.89932823,4
0.2980678,0.2403096,1
-0.6340035,0.72280824,2
0.8838334,-0.80776,4
0.5687156,-0.60771024,2
0.10469246,0.24932826,3
-0.27925467,-0.1332236,3
0.4635253,0.13402188,1
-0.05928731,-0.27055842,3
-0.95642495,0.87234604,4
-0.76420385,0.3780744,2
0.42193007,-0.40090418,2
-0.2839104,0.67916584,2
-0.81582654,-0.52510667,1
-0.0732342,-0.4416476,3
-0.16823405,0.23567832,4
-0.38598168,0.6112629,2
-0.93682104,0.78777766,4
-0.038535237,-0.5073589,3
0.16174996,0.21678019,3
0.6168959,-0.42205286,2
-0.46231663,-0.40397966,1
-0.32504052,-0.8095336,1
-0.65142417,-0.9394493,3
0.18956959,0.54828453,1
-0.4377048,0.75506353,2
0.76053774,0.5093137,1
-0.1720022,0.46929967,2
0.27212107,0.17888582,1
0.08551979,-0.95794064,4
-0.043109298,0.49325264,4
0.97033405,0.94500875,3
-0.38347685,0.003666401,4
0.7607136,-0.1499443,4
-0.94817793,-0.7404643,3
0.8657005,-0.5608569,2
0.53748083,-0.5745132,2
0.6669265,0.23288906,1
-0.47720087,-0.93401724,3
0.90428996,-0.20542043,4
0.6477698,0.39248466,1
0.73494446,0.30859876,1
0.6346564,0.691965,1
-0.9029937,0.2374593,4
0.6483836,0.1419127,1
0.07384491,-0.4708268,4
0.3147658,-0.23420143,2
0.58176875,0.6767818,1
-0.25619578,0.89429295,4
0.89337707,0.8244426,3
0.6259841,0.17136347,1
0.2607968,-0.93045163,4
0.75270605,-0.11929864,4
-0.7825199,0.12792921,4
0.15769243,0.16675735,3
-0.9858105,0.6092725,4
-0.5155926,-0.41400468,1
-0.91574866,-0.7075324,3
0.15523815,-0.6522014,2
-0.56488883,-0.004335642,3
-0.5486182,0.5907949,2
0.42767763,0.9034095,3
